2021.4.12,エントリーシート公開,Printed Web ウェブサイトを出力する エントリー用紙 を オンライン発表,https://drive.google.com/file/d/1r8Lt4xoKfjdOgqH5ApZ-ougsnh_Gam21/view?usp=sharing
2021.4.1,大 chotto crazy 2021 再公募開始,エントリー方法に Printed Web ウェブサイトを出力する を 採用,/entry/
